Meas, V1, V2, V3, V4
416, 0.014849020, 0.033041034, 0.010925864, 0.019227459
417, 0.007863504, 0.034799713, 0.018414625, 0.034283550
418, 0.006920769, 0.041518860, 0.030564866, -0.004433522
419, 0.032682845, 0.039515452, 0.034186794, 0.032512889
420, 0.020663630, -0.012388527, 0.031239536, -0.012385770
421, 0.027711722, 0.001761937, 0.001806845, 0.041685871
422, 0.013300464, 0.019454532, -0.011363814, 0.032495015
423, 0.000231631, 0.029072149, 0.008877954, 0.044327885
424, 0.014117558, 0.039133362, 0.005433409, 0.002248763
425, 0.021747715, -0.002396319, 0.016180901, 0.025980334
426, -0.004678532, 0.031980270, 0.031905024, 0.030710968
427, 0.014164147, 0.009921408, -0.006688237, 0.029275367
428, 0.037209127, 0.033223313, -0.009295370, -0.001216209
429, 0.022245081, 0.025797919, 0.002322401, 0.004856731
430, -0.012843338, 0.016224820, 0.029699856, 0.005335443
431, 0.027454065, 0.022370870, -0.003299410, 0.021827128
432, -0.008735594, 0.013418748, -0.004654366, 0.039417197
433, 0.016603275, 0.029514630, 0.001792792, -0.007605313
434, 0.040298804, 0.030457080, 0.031233906, 0.034356174
435, 0.025781162, -0.003395550, 0.027568268, 0.001056996
436, -0.010572902, 0.020578433, 0.032099046, -0.007097200
437, 0.000604890, -0.002368043, -0.015096615, 0.017114226
438, 0.000673278, 0.017460309, 0.022252401, 0.016374170
439, 0.041032704, 0.023989387, 0.033518249, 0.031907831
440, -0.003419110, -0.003355658, 0.009143631, 0.038355509
441, 0.003544181, 0.028555911, -0.008455012, 0.027550879
442, 0.017757543, 0.008272645, 0.029006480, 0.008441372
443, 0.004599912, 0.026520350, 0.008713089, 0.005719736
444, 0.037776499, 0.008077233, -0.001084865, 0.001771331
445, -0.002151475, 0.010330769, 0.005694567, 0.047944734
446, 0.036177637, 0.044161761, 0.038551865, 0.004188237
447, 0.032240352, 0.036628950, 0.011452919, -0.009510482
448, 0.033344219, 0.017183190, -0.000461629, 0.003161947
449, 0.006024931, 0.028012096, 0.010733142, 0.042925628
450, 0.007289603, 0.013253312, 0.011337838, 0.035230475
451, 0.019666762, 0.019348572, 0.000640345, 0.018450608
452, 0.032249463, 0.023871326, 0.000525051, -0.003514313
453, 0.001226934, 0.015644332, 0.033431105, -0.014043739
454, 0.004198931, -0.002746784, 0.041210599, 0.014516500
455, 0.023568500, 0.001973336, 0.014555702, 0.031651327
456, 0.029219484, 0.018470264, -0.013726083, -0.000834125
457, 0.023838259, -0.011840588, 0.035948029, 0.003675036
458, -0.001889526, -0.004991825, -0.009538260, -0.003238712
459, 0.033671985, 0.008912083, 0.000785864, 0.045219668
460, 0.032587355, -0.009784121, 0.003659666, 0.005493799
461, 0.012684173, 0.022248236, 0.011000223, 0.010543402
